x_mm,y_mm,z_mm
295.91273621535896,-4.066667267933667,0.0
296.64716848874593,-3.3899640891665292,0.0
297.38120183140234,-2.712828202901108,0.0
298.11483774230237,-2.0352617433637588,0.0
298.84807771006285,-1.3572668268793016,0.0
299.5809232133069,-0.6788455518046976,0.0
300.313375719364,1.5527769872583207e-14,0.0
299.5809232133068,0.6788455518047845,0.0
298.84807771006285,1.3572668268793016,0.0
298.11483774230237,2.0352617433637588,0.0
297.38120183140245,2.7128282029010227,0.0
296.64716848874576,3.3899640891666163,0.0
295.91273621535896,4.066667267933667,0.0
295.1779035018257,4.742935586879132,0.0
294.44266882820057,5.418766875387143,0.0
293.7070306639206,6.0941589443497035,0.0
292.97098746771655,6.769109585965176,0.0
292.23453768752336,7.443616573532892,0.0
291.4976797603891,8.11767766124633,0.0
290.76041211238373,8.791290583982402,0.0
290.02273315850675,9.46445305708797,0.0
289.28464130259283,10.137162776164107,0.0
288.54613493721865,10.80941741684632,0.0
287.80721244360615,11.48121463458283,0.0
287.0678721915274,12.152552064408397,0.0
286.32811253920624,12.82342732071615,0.0
285.5879318332203,13.493837997026015,0.0
284.8473284084015,14.163781665749205,0.0
284.1063005877354,14.833255877950048,0.0
283.36484668226024,15.50225816310405,0.0
282.6229649909634,16.17078602885281,0.0
281.88065380067883,16.83883696075526,0.0
281.1379113859817,17.50640842203525,0.0
280.3947360090826,18.173497853325845,0.0
279.6511259197209,18.84010267240937,0.0
278.9070793550564,19.506220273954625,0.0
278.1625945395603,20.17184802924893,0.0
277.4176696849049,20.83698328592787,0.0
276.6723029898521,21.501623367699683,0.0
275.9264926401406,22.165765574066583,0.0
275.18023680837234,22.829407180041574,0.0
274.43353365389714,23.492545435860926,0.0
273.68638132269655,24.155177566692924,0.0
272.9387779472665,24.817300772342087,0.0
272.19072164649833,25.478912226948616,0.0
271.4422105255592,26.14000907868395,0.0
270.6932426757702,26.80058844944146,0.0
269.94381617362694,27.460647435277235,0.0
269.1939290839133,28.120183103240358,0.0
268.4435794549704,28.77919249510683,0.0
267.69276532149206,29.437672624476676,0.0
266.94148470369987,30.09562047705466,0.0
266.1897356072133,30.753033010313082,0.0
265.43751602292014,31.409907153147337,0.0
264.68482392684336,32.06623980552791,0.0
263.9316572800081,32.722027838145955,0.0
263.1780140283069,33.3772680920542,0.0
262.42389210236297,34.031957378301804,0.0
261.6692894173929,34.68609247756355,0.0
260.91420387306687,35.339670139763605,0.0
260.158633353368,35.99268708369345,0.0
259.4025757264503,36.64513999662304,0.0
258.64602884449465,37.29702553390724,0.0
257.8889905435633,37.94834031858469,0.0
257.13145864345324,38.599080940971405,0.0
256.3734309475474,39.24924395824718,0.0
255.61490524266497,39.89882589403594,0.0
254.85587929890892,40.547823237979344,0.0
254.09635086951346,41.19623244530314,0.0
253.33631769068847,41.84404993637729,0.0
252.57577748146315,42.49127209626825,0.0
251.81472794352754,43.13789527428476,0.0
251.0531667610722,43.783915783515795,0.0
250.291091600627,44.42932990036123,0.0
249.52850011089694,45.07413386405479,0.0
248.76538992259748,45.7183238761793,0.0
248.00175864828708,46.361896100173546,0.0
247.23760388219804,47.00484666083233,0.0
246.47292320006684,47.64717164379631,0.0
245.7077141589607,48.28886709503522,0.0
244.94197429710337,48.929929020321595,0.0
244.17570113370073,49.570353384696844,0.0
243.40889216876457,50.21013611193135,0.0
242.64154488293548,50.84927308397467,0.0
241.8736567373051,51.4877601403977,0.0
241.10522517323466,52.12559307782446,0.0
240.336247612173,52.7627676493557,0.0
239.5667214554722,53.39927956398152,0.0
238.79664408420138,54.035124485985264,0.0
238.02601285895855,54.67029803433623,0.0
237.2548251196809,55.304795782072695,0.0
236.4830781854523,55.93861325567478,0.0
235.71076935431063,56.57174593442547,0.0
234.9378959030505,57.204189249761974,0.0
234.16445508702657,57.83593858461509,0.0
233.39044413995333,58.46698927273767,0.0
232.61586027370345,59.097336598020746,0.0
231.84070067810424,59.726975793798935,0.0
231.0649625207315,60.35590204214269,0.0
230.28864294670169,60.98411047313883,0.0
229.5117390784624,61.61159616415817,0.0
228.73424801558053,62.23835413911022,0.0
227.95616683452755,62.86437936768503,0.0
227.1774925884644,63.489666764581465,0.0
226.3982223070225,64.11421118872173,0.0
225.61835299608413,64.73800744245193,0.0
224.8378816375594,65.36105027072837,0.0
224.05680518916284,65.98333436028908,0.0
223.27512058418563,66.60485433881092,0.0
222.49282473126755,67.22560477405085,0.0
221.70991451416612,67.84558017297202,0.0
220.9263867915231,68.46477498085409,0.0
220.14223839663015,69.08318358038673,0.0
219.3574661371909,69.70080029074718,0.0
218.57206679508195,70.31761936666067,0.0
217.78603712611095,70.93363499744335,0.0
216.99937385977304,71.54884130602758,0.0
216.21207369900517,72.16323234796945,0.0
215.42413331993797,72.77680211043749,0.0
214.63554937164545,73.38954451118238,0.0
213.84631847589304,74.0014533974879,0.0
213.05643722688325,74.61252254510165,0.0
212.26590219099847,75.22274565714584,0.0
211.47470990654347,75.8321163630073,0.0
210.68285688348422,76.44062821720635,0.0
209.8903396031845,77.04827469824478,0.0
209.09715451814236,77.65504920743042,0.0
208.3032980517224,78.2609450676807,0.0
207.50876659788716,78.86595552230214,0.0
206.71355652092626,79.47007373374662,0.0
205.9176641551834,80.07329278234329,0.0
205.12108580478255,80.67560566500596,0.0
204.32381774334974,81.27700529391569,0.0
203.52585621373595,81.87748449517636,0.0
202.72719742773603,82.47703600744521,0.0
201.9278375658071,83.07565248053518,0.0
201.12777277678367,83.67332647399056,0.0
200.32699917759376,84.27005045563308,0.0
199.52551285297005,84.86581680008071,0.0
198.72330985516174,85.4606177872352,0.0
197.92038620364497,86.05444560073956,0.0
197.11673788482994,86.6472923264056,0.0
196.31236085176812,87.23914995060845,0.0
195.50725102385823,87.83001035864862,0.0
194.70140428654997,88.41986533308132,0.0
193.89481649105016,89.00870655201425,0.0
193.08748345403234,89.59652558737997,0.0
192.27940095735198,90.18331390317391,0.0
191.4705647477564,90.76906285366093,0.0
190.66097053659797,91.35376368154178,0.0
189.85061399954617,91.93740751608348,0.0
189.03949077629932,92.51998537121051,0.0
188.22759647029716,93.10148814355685,0.0
187.41492664843264,93.68190661047805,0.0
186.60147684076588,94.26123142802086,0.0
185.7872425402363,94.8394531288519,0.0
184.97221920237843,95.41656212014149,0.0
184.15640224503676,95.99254868140393,0.0
183.33978704808237,96.56740296229216,0.0
182.52236895313064,97.14111498034576,0.0
181.70414326326198,97.71367461869053,0.0
180.8851052427427,98.28507162368982,0.0
180.06525011674924,98.8552956025454,0.0
179.2445730710944,99.4243360208469,0.0
178.42306925195672,99.99218220006817,0.0
177.60073376561246,100.55882331500999,0.0
176.77756167817085,101.12424839118748,0.0
175.95354801531363,101.68844630216043,0.0
175.12868776203845,102.25140576680495,0.0
174.30297586240587,102.81311534652676,0.0
173.47640721929247,103.37356344241194,0.0
172.64897669414822,103.93273829231555,0.0
171.8206791067604,104.4906279678856,0.0
170.99150923502214,105.04722037152177,0.0
170.16146181470924,105.60250323326507,0.0
169.3305315392634,106.15646410761939,0.0
168.49871305958231,106.70909037030142,0.0
167.66600098381946,107.26036921491706,0.0
166.8323898771916,107.81028764956353,0.0
165.9978742617957,108.35883249335424,0.0
165.16244861643668,108.90599037286503,0.0
164.3261073764651,109.45174771849935,0.0
163.4888449336265,109.99609076077047,0.0
162.6506556359233,110.53900552649847,0.0
161.81153378748903,111.08047783491978,0.0
160.97147364847774,111.62049329370687,0.0
160.13046943496602,112.15903729489656,0.0
159.2885153188725,112.69609501072281,0.0
158.4456054278936,113.23165138935308,0.0
157.60173384545618,113.76569115052502,0.0
156.7568946106895,114.29819878108113,0.0
155.9110817184169,114.82915853039813,0.0
155.064289119169,115.3585544057087,0.0
154.21651071921733,115.88637016731333,0.0
153.36774038063464,116.41258932367712,0.0
152.51797192137724,116.93719512641168,0.0
151.66719911539548,117.46017056513611,0.0
150.8154156927709,117.98149836221576,0.0
149.96261533988437,118.50116096737452,0.0
149.10879169961495,119.01914055217685,0.0
148.25393837157048,119.53541900437868,0.0
147.39804891235747,120.04997792214476,0.0
146.5411168358944,120.56279860813702,0.0
145.68313561376408,121.07386206346355,0.0
144.82409867561023,121.58314898148052,0.0
143.96399940957642,122.0906397414442,0.0
143.10283116279166,122.59631440200765,0.0
142.24058724190473,123.10015269455977,0.0
141.3772609136697,123.60213401640102,0.0
140.51284540558623,124.10223742375169,0.0
139.6473339065963,124.60044162458887,0.0
138.78071956784143,125.09672497130734,0.0
137.91299550348384,125.59106545319835,0.0
137.04415479159334,126.08344068874425,0.0
136.1741904751052,126.5738279177213,0.0
135.30309556285255,127.06220399310678,0.0
134.43086303067602,127.5485453727854,0.0
133.55748582261572,128.03282811104933,0.0
132.68295685219047,128.51502784988625,0.0
131.8072690037671,128.99511981005014,0.0
130.93041513402628,129.47307878190898,0.0
130.05238807352902,129.94887911606378,0.0
129.17318062838947,130.42249471373194,0.0
128.29278558205942,130.89389901689054,0.0
127.4111956972243,131.3630649981747,0.0
126.52840371784698,131.8299651505102,0.0
125.64440237130889,132.2945714765029,0.0
124.75918437070351,132.75685547755342,0.0
123.87274241727718,133.21678814269617,0.0
122.98506920372517,133.6743399367967,0.0
122.09615741391332,134.1294807903814,0.0
121.20599973067641,134.58218008510087,0.0
120.31458883538545,135.03240664322522,0.0
119.4219174121902,135.48012871451175,0.0
118.52797815149268,135.9253139632548,0.0
117.63276375362577,136.36792945501108,0.0
116.73626693274734,136.80794164299246,0.0
115.8384804209629,137.24531635411907,0.0
114.93939697268495,137.68001877472398,0.0
114.03900936924555,138.1120134359025,0.0
113.1373104237714,138.54126419849723,0.0
112.23429298633718,138.967734237712,0.0
111.32994994941092,139.39138602734485,0.0
110.4242742536058,139.81218132363415,0.0
109.51725889375483,140.23008114870836,0.0
108.60889692532461,140.64504577363198,0.0
107.69918147118538,141.05703470103998,0.0
106.78810572875625,141.46600664735254,0.0
105.8756629775504,141.87191952457763,0.0
104.96184658717935,142.2747304217819,0.0
104.04665002583903,142.67439558623064,0.0
103.13006686926136,143.07087040411292,0.0
102.21209081015247,143.46410938083375,0.0
101.29271566816647,143.85406612085654,0.0
100.37193540026168,144.2406933071685,0.0
99.44974411194558,144.62394268016175,0.0
98.52613606875477,145.0037650162149,0.0
97.60110570854486,145.38011010574343,0.0
96.67464765438744,145.75292673081395,0.0
95.74675672814756,146.12216264230668,0.0
94.81742796477441,146.48776453662418,0.0
93.8866566273429,146.8496780319498,0.0
92.95443822287862,147.20784764405673,0.0
92.0207685190083,147.56221676167402,0.0
91.08564356147295,147.91272762141307,0.0
90.14905969254545,148.25932128226384,0.0
89.21101357039853,148.60193759966825,0.0
88.27150218946227,148.94051519918432,0.0
87.33052290182843,149.27499144975096,0.0
86.38807343973556,149.60530243657456,0.0
85.44415193920031,149.9313829336504,0.0
84.49875696484014,150.25316637594392,0.0
83.55188753593568,150.57058483125732,0.0
82.60354315381505,150.8835689718022,0.0
81.65372383057823,151.19204804552328,0.0
80.70243011925861,151.4959498471959,0.0
79.74966314546595,151.79520068934556,0.0
78.79542464057886,152.0897253730314,0.0
77.83971697655377,152.3794471585452,0.0
76.88254320241788,152.6642877360813,0.0
75.92390708251625,152.94416719643831,0.0
74.96381313658034,153.21900400182383,0.0
74.00226668170595,153.4887149568316,0.0
73.03927387510285,153.75321518000388,0.0
72.07484176454051,154.01241807420067,0.0
71.10897833015609,154.2662353003714,0.0
70.1416925387547,154.51457674904822,0.0
69.17299439544918,154.7573505138792,0.0
68.20289499859118,154.99446286565603,0.0
67.23140659708905,155.22581822709702,0.0
66.25854265020641,155.45131914859698,0.0
65.28431788994179,155.6708662851975,0.0
64.30874838606249,155.88435837496075,0.0
63.33185161386229,156.09169221893632,0.0
62.35364652470896,156.29276266292567,0.0
61.3741536194432,156.48746258126457,0.0
60.393395024683585,156.67568286285908,0.0
59.41139457208793,156.85731239972904,0.0
58.4281778806119,157.03223807832958,0.0
57.443772441793826,157.2003447739409,0.0
56.45820770809772,157.3615153484317,0.0
55.471515184306455,157.51563065172877,0.0
54.48372852197737,157.6625695273362,0.0
53.49488361692935,157.80220882227454,0.0
52.50501870972336,157.93442340182875,0.0
51.51417448908802,158.05908616951265,0.0
50.522394198194405,158.1760680926816,0.0
49.52972374368664,158.28523823424285,0.0
48.53621180729441,158.38646379093666,0.0
47.54190996006963,158.47961013865694,0.0
46.546872778505595,158.56454088537197,0.0
45.55115796310045,158.64111793208838,0.0
44.55482645842877,158.70920154246195,0.0
43.5579425747051,158.76865042157354,0.0
42.56057411042229,158.8193218044344,0.0
41.56279247565544,158.86107155478345,0.0
40.564672815557884,158.89375427474278,0.0
39.566294133565954,158.917223425892,0.0
38.567739413684436,158.93133146231742,0.0
37.56909574126473,158.93592997617407,0.0
36.570454421553194,158.93086985633605,0.0
35.57191109525074,158.91600146205715,0.0
34.573565849985485,158.8911748145883,0.0
33.57552332684262,158.8562398052538,0.0
32.577892820710545,158.81104641902385,0.0
31.58078837343624,158.7554449738234,0.0
30.58432885861901,158.6892863757866,0.0
29.58863805681446,158.61242239056844,0.0
28.593844719877374,158.52470593071484,0.0
27.60008262309909,158.4259913589676,0.0
26.607490603779247,158.31613480724116,0.0
25.616212584822055,158.19499451086,0.0
24.626397581917267,158.0624311574732,0.0
23.63819969288236,157.91830824989032,0.0
22.651778067753888,157.76249248189208,0.0
21.667296858219167,157.59485412586756,0.0
20.684925145074086,157.41526743092564,0.0
19.70483684230748,157.2236110298893,0.0
18.7272105769774,157.01976835344794,0.0
17.752229543320944,156.80362804937047,0.0
16.780081330609146,156.5750844046378,0.0
15.810957723818573,156.33403776803388,0.0
14.845054476619799,156.0803949705817,0.0
13.882571056371527,155.81406974102424,0.0
12.923710361895338,155.53498311364453,0.0
11.96867840896304,155.2430638237678,0.0
11.017683997876537,154.9382486918478,0.0
10.070938344436538,154.6204829871636,0.0
9.128654691610551,154.28972077056446,0.0
8.19104790187059,153.9459251974153,0.0
7.2583340357485895,153.58906877515014,0.0
6.330729914603301,153.21913358725772,0.0
5.408452669096722,152.83611148421747,0.0
4.4917192760449645,152.440004239209,0.0
3.5807460865311547,152.03082366666823,0.0
2.6757483483643485,151.6085917020783,0.0
1.776939726009369,151.1733404416735,0.0
0.8845318215764935,150.72511214127135,0.0
-0.00126630013051382,150.26395917352647,0.0
-0.8802485787722237,149.78994394364315,0.0
-1.752212414592942,149.3031387637779,0.0
-2.6169591101997702,148.80362568683518,0.0
-3.4742942947871045,148.29149630078422,0.0
-4.324028327831892,147.76685148497492,0.0
-5.165976679336126,147.22980113039682,0.0
-5.99996028436319,146.68046382590057,0.0
-6.825805869149608,146.11896651317468,0.0
-7.6433462471860905,145.54544411303704,0.0
-8.452420583463176,144.96003912615282,0.0
-9.25287462561427,144.3629012113529,0.0
-10.044560901009977,143.75418674487554,0.0
-10.827338879210114,143.1340583639427,0.0
-11.601075099485104,142.50268449808593,0.0
-12.365643260768106,141.86023888831784,0.0
-13.120924263580022,141.20690008569278,0.0
-13.866806208108018,140.54285093892085,0.0
-14.603184357818439,139.86827808576774,0.0
-15.32996107383186,139.1833714499244,0.0
-16.047045713774793,138.48832375380906,0.0
-16.754354510794688,137.78333003723387,0.0
-17.451810421296496,137.0685871969177,0.0
-18.139342951852818,136.34429354127641,0.0
-18.816887964918788,135.61064836474029,0.0
-19.484387466067197,134.86785154271865,0.0
-20.141789375141688,134.1161031483327,0.0
-20.789047283598183,133.35560309186639,0.0
-21.426120200489276,132.5865507833441,0.0
-22.052972288787196,131.80914481920894,0.0
-22.66957259482869,131.0235826924513,0.0
-23.27589477229891,130.23006052681404,0.0
-23.87191680284944,129.4287728345787,0.0
-24.45762071503044,128.61991229760977,0.0
-25.032992303124754,127.80366957114163,0.0
-25.598020847335032,126.98023310967257,0.0
-26.152698836627888,126.1497890142409,0.0
-26.69702169542226,125.31252090024857,0.0
-27.23098751517117,124.46860978498358,0.0
-27.75459679319253,123.618233994781,0.0
-28.26785218429268,122.7615690935655,0.0
-28.77075826331029,121.89878782972634,0.0
-29.26332129531325,121.0300600973473,0.0
-29.745549012036673,120.15555291325336,0.0
-30.21745039916498,119.27543040130665,0.0
-30.679035487693184,118.38985379557204,0.0
-31.130315156292284,117.4989814494418,0.0
-31.571300940965735,116.60296885669382,0.0
-32.002004853162084,115.70196868171888,0.0
-32.42243920625619,114.79613079831944,0.0
-32.832616450345114,113.8856023363947,0.0
-33.23254901529014,112.9705277358267,0.0
-33.62224916199611,112.05104880671065,0.0
-34.00172884114212,111.12730479691746,0.0
-34.37099956125721,110.1994324615468,0.0
-34.73007226251765,109.26756614207093,0.0
-35.07895719965972,108.33183784614215,0.0
-35.417663831640944,107.39237733288668,0.0
-35.746200718634775,106.44931220145568,0.0
-36.06457542607574,105.50276798271636,0.0
-36.37279443558795,104.55286823373325,0.0
-36.67086306263616,103.5997346347176,0.0
-36.95878538074322,102.64348708814529,0.0
-37.23656415182072,101.68424381968713,0.0
-37.50420076169036,100.72212148050006,0.0
-37.76169516181432,99.75723525102856,0.0
-38.00904581824699,98.7896989463903,0.0
-38.246249667839024,97.81962512310288,0.0
-38.47330208165849,96.84712518689501,0.0
-38.69019683561331,95.87230950136187,0.0
-38.89692608828231,94.89528749722736,0.0
-39.0934803659836,93.91616778198599,0.0
-39.279848555132226,92.93505824969819,0.0
-39.45601790196105,91.95206619071747,0.0
-39.62197401970387,90.9672984011158,0.0
-39.77770090335498,89.98086129161159,0.0
-39.9231809521708,88.99286099561462,0.0
-40.058395000038146,88.00340347637218,0.0
-40.183322353919536,87.01259463280866,0.0
-40.29794084058189,86.02054040373675,0.0
-40.40222686181611,85.02734687022038,0.0
-40.49615545838789,84.03312035573536,0.0
-40.57970038296679,83.03796752378302,0.0
-40.65283418229143,82.04199547257494,0.0
-40.71552828883456,81.04531182638922,0.0
-40.76775312223448,80.048024823152,0.0
-40.80947820071379,79.05024339777997,0.0
-40.84067226127678,78.0520772607324,0.0
-40.8613033845786,77.05363697123856,0.0
-40.87133912365087,76.05503400498097,0.0
-40.87074663718293,75.05638081606406,0.0
-40.85949282740853,74.05779089305449,0.0
-40.8375444825768,73.0593788087029,0.0
-40.80486842396734,72.06126026350108,0.0
-40.76143165736024,71.06355212209264,0.0
-40.707201528862086,70.06637244295176,0.0
-40.64214588493313,69.06984050060956,0.0
-40.56623323643281,68.07407680026711,0.0
-40.479432926455594,67.07920308447157,0.0
-40.38171530168665,66.08534233155288,0.0
-40.27305188696104,65.09261874552512,0.0
-40.153415562663035,64.10115773716763,0.0
-40.0227807445528,63.111085896010515,0.0
-39.881123565558774,62.122530952975765,0.0
-39.72842205902328,61.13562173344189,0.0
-39.56465634283897,60.15048810053297,0.0
-39.389808803866366,59.167260888481266,0.0
-39.20386428195265,58.18607182582947,0.0
-39.006810252896365,57.20705344867879,0.0
-38.798637009509285,56.23033900354267,0.0
-38.579337838854116,55.25606234043039,0.0
-38.34890919115849,54.28435779705178,0.0
-38.107350840520475,53.315360074422664,0.0
-37.85466603851599,52.34920410385752,0.0
-37.590861660017644,51.38602490573227,0.0
-37.315948340394456,50.42595744049572,0.0
-37.02994060327681,49.46913645247346,0.0
-36.73285697819229,48.51569630738208,0.0
-36.424720106636805,47.565770822101726,0.0
-36.105556837925754,46.619493093921946,0.0
-35.77539831063261,45.67699531899503,0.0
-35.43428002253668,44.738408611963706,0.0
-35.08224188661178,43.803862821509625,0.0
-34.71932827346141,42.87348634529137,0.0
-34.34558803781365,41.947405940112546,0.0
-33.96107453253434,41.02574653807988,0.0
-33.56584560626351,40.108631060088754,0.0
-33.159963586591736,39.19618023297381,0.0
-32.74349524817553,38.28851240978516,0.0
-32.31651176595935,37.38574339438651,0.0
-31.879088653699977,36.48798627135515,0.0
-31.431305688103617,35.59535124215911,0.0
-30.973246819020922,34.70794546834065,0.0
-30.50500006843221,33.82587292177299,0.0
-30.026657421106613,32.94923424076039,0.0
-29.5383147047416,32.07812659438159,0.0
-29.04007145869699,31.212643556295212,0.0
-28.532030792019132,30.352874988677367,0.0
-28.014299231542633,29.498906936831393,0.0
-27.486986560912577,28.650821534929086,0.0
-26.95020565142063,27.808696923263163,0.0
-26.404072285585222,26.97260717730157,0.0
-25.84870497443635,26.142622248749063,0.0
-25.284224769486755,25.318807918736297,0.0
-24.710755070379705,24.501225763167696,0.0
-24.128421429207645,23.689933130179472,0.0
-23.537351352485956,22.884983129574678,0.0
-22.937674101751494,22.086424634027544,0.0
-22.32952049373101,21.29430229177668,0.0
-21.71302270099222,20.508656550457545,0.0
-21.08831405395292,19.729523691665715,0.0
-20.455528845078238,18.95693587578479,0.0
-19.81480213604812,18.190921196566535,0.0
-19.16626956862586,17.431503744911286,0.0
-18.510067179897923,16.678703681257275,0.0
-17.846331222426265,15.93253731589572,0.0
-17.17519798980257,15.193017196991573,0.0
-16.49680364736372,14.460152205914767,0.0
-15.811284069010139,13.733947659065262,0.0
-15.118774680824068,13.014405415191366,0.0
-14.419410311823501,12.301523987506151,0.0
-13.713325051557984,11.595298659387064,0.0
-13.000652118225702,10.89572160645954,0.0
-12.281523728262915,10.202782015280729,0.0
-11.556070980460383,9.516466210945199,0.0
-10.82442374431854,8.836757782684375,0.0
-10.086710557029427,8.163637711314326,0.0
-9.34305852824875,7.497084497205746,0.0
-8.593593252564233,6.837074288271499,0.0
-7.838438729534367,6.183581007503508,0.0
-7.077717291133883,5.536576479618999,0.0
-6.311549536421198,4.896030556416967,0.0
-5.540054273221661,4.261911240482069,0.0
-4.763348466543794,3.6341848068620775,0.0
-3.9815471936199955,3.012815922535226,0.0
-3.1947636050938764,2.3977677632264265,0.0
-2.4031088922648025,1.78900212749041,0.0
-1.606692260021091,1.18647954778821,0.0
-0.8056209051875756,0.5901593983954272,0.0
0.0,0.0,0.0
